date,nom,lat,lon,url,commentaire
2026-09-22,2026-09-22-16-35-32-449.jpg,48.0361115955,-1.95679887147222,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-22/2026-09-22-16-35-32-449.jpg,
2026-09-22,2026-09-22-16-35-36-200.jpg,48.0361210766389,-1.95679046897222,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-22/2026-09-22-16-35-36-200.jpg,
2026-09-22,2026-09-22-16-42-12-368.jpg,48.0272856,-1.9504998,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-22/2026-09-22-16-42-12-368.jpg,
2026-09-22,2026-09-22-16-47-26-612.jpg,48.02477018225,-1.95406349127778,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-22/2026-09-22-16-47-26-612.jpg,
2026-09-22,2026-09-22-16-47-30-132.jpg,48.02477018225,-1.95406349127778,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-22/2026-09-22-16-47-30-132.jpg,
2026-09-22,2026-09-22-16-47-43-529.jpg,48.0248081873056,-1.95409302811111,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-22/2026-09-22-16-47-43-529.jpg,
2026-09-22,2026-09-22-16-47-51-631.jpg,48.0248081873056,-1.95409302811111,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-22/2026-09-22-16-47-51-631.jpg,
2026-09-22,2026-09-22-16-49-09-538.jpg,48.02461,-1.9535152,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-22/2026-09-22-16-49-09-538.jpg,
2026-09-22,2026-09-22-16-49-15-552.jpg,48.024544137,-1.95348599913889,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-22/2026-09-22-16-49-15-552.jpg,
2026-09-22,2026-09-22-16-49-24-671.jpg,48.0245047671389,-1.95345883533333,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-22/2026-09-22-16-49-24-671.jpg,
2026-09-22,2026-09-22-16-49-39-338.jpg,48.0244973949167,-1.95345698533333,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-22/2026-09-22-16-49-39-338.jpg,
2026-09-22,2026-09-22-17-09-13-906.jpg,48.0448015,-1.9019047,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-22/2026-09-22-17-09-13-906.jpg,
2026-09-22,2026-09-22-17-09-30-639.jpg,48.0448114957222,-1.90186794119444,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-22/2026-09-22-17-09-30-639.jpg,
2026-09-22,2026-09-22-17-09-50-154.jpg,48.0448114957222,-1.90186794119444,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-22/2026-09-22-17-09-50-154.jpg,
2026-09-22,2026-09-22-18-00-55-460.jpg,48.0720652881111,-1.75846817030556,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-22/2026-09-22-18-00-55-460.jpg,
2026-09-22,2026-09-22-18-07-46-260.jpg,48.0861569,-1.7513983,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-22/2026-09-22-18-07-46-260.jpg,
2026-09-22,2026-09-22-18-07-51-260.jpg,48.0860301243889,-1.75139006152778,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-22/2026-09-22-18-07-51-260.jpg,
2026-09-22,2026-09-22-18-08-06-731.jpg,48.0861363,-1.7513669,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-22/2026-09-22-18-08-06-731.jpg,
2026-09-22,2026-09-22-18-08-19-035.jpg,48.08616329025,-1.75134533877778,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-22/2026-09-22-18-08-19-035.jpg,
2026-09-20,2026-09-20-08-43-21-251.jpg,48.102267,-1.6623549,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-20/2026-09-20-08-43-21-251.jpg,
2026-09-20,2026-09-20-08-43-40-192.jpg,48.1023039,-1.662308,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-20/2026-09-20-08-43-40-192.jpg,
